title,make,model,year,condition,transmission,price
Toyota Yaris 2008 White,Toyota,Yaris,2008,Local Used,Automatic,5800000.0
Mercedes-Benz C200 2003 Black,Mercedes Benz,C200,2003,Local Used,Automatic,4850000.0
Mercedes-Benz GLK-Class 2014 White,Mercedes Benz,GLK-Class,2014,Local Used,Automatic,11800000.0
Ford Edge SEL 4dr SUV AWD (2.0L 4cyl Turbo 6A) 2015 Black,Ford,Edge SEL,2015,Foreign Used,Automatic,17000000.0
Toyota RAV4 2015 Gray,Toyota,RAV4,2015,Foreign Used,Automatic,19000000.0
Toyota Camry 2011 Gray,Toyota,Camry,2011,Foreign Used,Automatic,10800000.0
Toyota RAV4 2.4 2008 Green,Toyota,RAV4 2,2008,Local Used,Automatic,8000000.0
Lexus ES 2006 Blue,Lexus,ES,2006,Local Used,Automatic,5000000.0
Lexus RX 330 4WD 2005 Silver,Lexus,RX 330,2005,Foreign Used,Automatic,12600000.0
Toyota RAV4 Limited 2008 Red,Toyota,RAV4 Limited,2008,Foreign Used,Automatic,12000000.0
Lexus GX 470 2007 Gold,Lexus,GX 470,2007,Foreign Used,Automatic,15000000.0
Toyota FJ Cruiser 2015 White,Toyota,FJ Cruiser,2015,Foreign Used,Automatic,31000000.0
Honda Accord EX-L 4dr Sedan (2.4L 4cyl CVT) 2015 Gray,Honda,Accord EX-L,2015,Foreign Used,Automatic,12900000.0
Toyota Corolla 2004 Silver,Toyota,Corolla,2004,Local Used,Automatic,5500000.0
Toyota Matrix 2009 Orange,Toyota,Matrix,2009,Local Used,Automatic,8200000.0
Mercedes-Benz C230 1998 Gold,Mercedes Benz,C230,1998,Local Used,Automatic,4700000.0
Honda Accord Touring V6 4dr Sedan FWD (3.5L 6cyl 6A) 2017 Black,Honda,Accord Touring,2017,Foreign Used,Automatic,17500000.0
Honda Civic 2017 Gray,Honda,Civic,2017,Foreign Used,Automatic,14800000.0
Honda Accord 2017 White,Honda,Accord,2017,Local Used,Automatic,10900000.0
Ford Escape 2016 Maroon,Ford,Escape,2016,Foreign Used,Automatic,13900000.0
Dongfeng Captain 2025 White,Dongfeng,Captain,2025,Foreign Used,Automatic,27500000.0
Toyota Corolla 2012 Silver,Toyota,Corolla,2012,Local Used,Automatic,8900000.0
Mercedes-Benz GLC-Class 2018 White,Mercedes Benz,GLC-Class,2018,Local Used,Automatic,19000000.0
Toyota Tacoma Double Cab 4x2 PreRunner 4.0L V6 5-Speed Automatic 2013,Toyota,Tacoma Double,2013,Local Used,Automatic,14000000.0
Mercedes-Benz GLK-Class 350 2010 Black,Mercedes Benz,GLK-Class 350,2010,Local Used,Automatic,7300000.0
Acura MDX Technology Package AWD (3.7L 6cyl 5A) 2009 Black,Acura,MDX Technology,2009,Foreign Used,Automatic,9900000.0
Acura MDX 2008 Red,Acura,MDX,2008,Foreign Used,Automatic,9500000.0
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6A) 2015 Silver,Honda,Accord EX-L,2015,Foreign Used,Automatic,16500000.0
Lexus RX 350 AWD 2014 Black,Lexus,RX 350,2014,Foreign Used,Automatic,19000000.0
Toyota Camry 2010 Silver,Toyota,Camry,2010,Foreign Used,Automatic,12000000.0
Mercedes-Benz C300 2014 Blue,Mercedes Benz,C300,2014,Local Used,Automatic,10300000.0
Peugeot 307 2007 Blue,Peugeot,307,2007,Local Used,Automatic,4300000.0
Acura MDX 2012 Black,Acura,MDX,2012,Foreign Used,Automatic,10500000.0
Lexus RX 350 AWD 2009 Silver,Lexus,RX 350,2009,Foreign Used,Automatic,13700000.0
Lexus RX 2010 Gray,Lexus,RX,2010,Local Used,Automatic,13420000.0
Toyota Corolla 2007 Blue,Toyota,Corolla,2007,Foreign Used,Automatic,11000000.0
Toyota Camry 2014 Black,Toyota,Camry,2014,Foreign Used,Automatic,15600000.0
Honda Accord 2017 Red,Honda,Accord,2017,Foreign Used,Automatic,16700000.0
Honda Accord 2012 Maroon,Honda,Accord,2012,Local Used,Automatic,6950000.0
Honda Accord LX 4dr Sedan FWD (2.4L 4cyl 2A) 2017 Black,Honda,Accord LX,2017,Foreign Used,Automatic,14500000.0
Honda Accord Sedan EX-L 2010 Gray,Honda,Accord Sedan,2010,Local Used,Automatic,6000000.0
Mercedes-Benz C450 2016 Red,Mercedes Benz,C450,2016,Foreign Used,Automatic,35000000.0
Toyota Camry 2009 Silver,Toyota,Camry,2009,Foreign Used,Automatic,9500000.0
Lexus RX 2002 Black,Lexus,RX,2002,Local Used,Automatic,4000000.0
Toyota Highlander 2001 Red,Toyota,Highlander,2001,Local Used,Automatic,3300000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Black,Acura,MDX Advance,2013,Foreign Used,Automatic,10500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,Foreign Used,Automatic,14000000.0
Lexus RX 350 AWD 2015 Gray,Lexus,RX 350,2015,Foreign Used,Automatic,22500000.0
Lexus ES 350 FWD 2015 Black,Lexus,ES 350,2015,Foreign Used,Automatic,18300000.0
Lexus IS 250 2008 Silver,Lexus,IS 250,2008,Foreign Used,Automatic,10000000.0
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry SE,2009,Foreign Used,Automatic,11000000.0
Acura MDX 2015 Red,Acura,MDX,2015,Foreign Used,Automatic,14200000.0
Honda Crosstour 2011 Black,Honda,Crosstour,2011,Local Used,Automatic,7300000.0
Honda Civic 2018 Gray,Honda,Civic,2018,Foreign Used,Automatic,15000000.0
Peugeot 206 2004 Black,Peugeot,206,2004,Local Used,Automatic,2950000.0
BMW 528i 2012 White,BMW,528i,2012,Foreign Used,Automatic,17500000.0
Toyota Corolla 2016 Gray,Toyota,Corolla,2016,Foreign Used,Automatic,12800000.0
Honda Accord 2018 Gray,Honda,Accord,2018,Foreign Used,Automatic,22500000.0
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6M) 2014 White,Honda,Accord EX-L,2014,Foreign Used,Automatic,12500000.0
BMW 328i 2010 Black,BMW,328i,2010,Local Used,Automatic,6500000.0
Honda CR-V 2016 Maroon,Honda,CR-V,2016,Local Used,Automatic,11500000.0
Lexus ES 350 2009 White,Lexus,ES 350,2009,Local Used,Automatic,7800000.0
Toyota RAV4 2008 Red,Toyota,RAV4,2008,Local Used,Automatic,4300000.0
Lexus ES 2017 Black,Lexus,ES,2017,Foreign Used,Automatic,25000000.0
Toyota Camry XSE V6 4dr Sedan (3.5L 6cyl 6A) 2016 Black,Toyota,Camry XSE,2016,Foreign Used,Automatic,18500000.0
Toyota Venza Limited AWD V6 2013 Black,Toyota,Venza Limited,2013,Foreign Used,Automatic,16000000.0
Toyota Vellfire 2015 Black,Toyota,Vellfire,2015,Foreign Used,Automatic,18000000.0
Mercedes-Benz CLS 2018 Black,Mercedes Benz,CLS,2018,Foreign Used,Automatic,33000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Black,Acura,MDX Technology,2013,Foreign Used,Automatic,11500000.0
Hyundai Elantra 2015 Gray,Hyundai,Elantra,2015,Local Used,Automatic,11200000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2016 Gray,Toyota,Camry XLE,2016,Foreign Used,Automatic,16500000.0
BMW 530i 2008 White,BMW,530i,2008,Local Used,Automatic,5700000.0
Toyota Highlander 2016 Black,Toyota,Highlander,2016,Local Used,Automatic,21500000.0
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Black,Honda,Accord EX-L,2013,Local Used,Automatic,9800000.0
Audi A3 2015 Gray,Audi,A3,2015,Foreign Used,Automatic,12500000.0
Peugeot 206 2004 Blue,Peugeot,206,2004,Local Used,Manual,3900000.0
Honda Civic 2007 Black,Honda,Civic,2007,Local Used,Automatic,4950000.0
Honda Accord 2009 Brown,Honda,Accord,2009,Local Used,Automatic,4800000.0
Lexus GX 2007 Silver,Lexus,GX,2007,Local Used,Automatic,7600000.0
Toyota Highlander Limited 2012 Blue,Toyota,Highlander Limited,2012,Foreign Used,Automatic,17800000.0
Toyota 4-Runner Limited 2008 Gold,Toyota,4-Runner Limited,2008,Foreign Used,Automatic,15000000.0
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Silver,Toyota,Avalon Limited,2014,Local Used,Automatic,12500000.0
Lexus ES 350 FWD 2015 White,Lexus,ES 350,2015,Foreign Used,Automatic,19000000.0
Toyota RAV4 2.5 Limited 4x4 2012 Black,Toyota,RAV4 2,2012,Foreign Used,Automatic,16000000.0
Toyota Corolla LE 2020 Red,Toyota,Corolla LE,2020,Foreign Used,Automatic,27000000.0
Lexus ES 350 FWD 2018 Gray,Lexus,ES 350,2018,Foreign Used,Automatic,26000000.0
Toyota RAV4 2.5 Limited 4x4 2012 Brown,Toyota,RAV4 2,2012,Foreign Used,Automatic,15800000.0
Acura ZDX Base AWD 2013 Silver,Acura,ZDX Base,2013,Foreign Used,Automatic,20000000.0
Toyota Camry 2013 Silver,Toyota,Camry,2013,Foreign Used,Automatic,15400000.0
Peugeot 307 2007 Gray,Peugeot,307,2007,Local Used,Manual,4200000.0
Honda Civic 2014 Maroon,Honda,Civic,2014,Foreign Used,Automatic,11500000.0
Honda Accord 2014 White,Honda,Accord,2014,Foreign Used,Automatic,13500000.0
Honda Accord 2008 Gold,Honda,Accord,2008,Local Used,Automatic,6100000.0
Toyota Camry 2011 Black,Toyota,Camry,2011,Foreign Used,Automatic,18984375.0
Acura MDX 2012 Gray,Acura,MDX,2012,Foreign Used,Automatic,11500000.0
Hyundai Santa Fe 2014 Silver,Hyundai,Santa Fe,2014,Foreign Used,Automatic,14000000.0
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,Foreign Used,Automatic,11000000.0
Honda Accord 2009,Honda,Accord,2009,Local Used,Automatic,4500000.0
Lexus RX 2011 Black,Lexus,RX,2011,Foreign Used,Automatic,18000000.0
Toyota Corolla L 4dr Sedan (1.8L 4cyl 6M) 2015 Silver,Toyota,Corolla L,2015,Foreign Used,Automatic,15300000.0
Toyota Corolla LE 2020 Gray,Toyota,Corolla LE,2020,Foreign Used,Automatic,26500000.0
Toyota RAV4 2.0 4x4 Sol 2005 Blue,Toyota,RAV4 2,2005,Foreign Used,Automatic,10500000.0
Lexus RX 350 AWD 2012 Gray,Lexus,RX 350,2012,Foreign Used,Automatic,18000000.0
Honda Accord 2016 Silver,Honda,Accord,2016,Foreign Used,Automatic,16900000.0
Peugeot 406 2004 Silver,Peugeot,406,2004,Local Used,Manual,4700000.0
Mercedes-Benz C300 2011 Gray,Mercedes Benz,C300,2011,Foreign Used,Automatic,11000000.0
Kia Morning 2012 Silver,Kia,Morning,2012,Foreign Used,Automatic,7500000.0
Hyundai Elantra 2019 White,Hyundai,Elantra,2019,Foreign Used,Automatic,17700000.0
Toyota Camry 2012 Silver,Toyota,Camry,2012,Foreign Used,Automatic,11900000.0
Mercedes-Benz GLK-Class 2009 Black,Mercedes Benz,GLK-Class,2009,Local Used,Automatic,7500000.0
Toyota Highlander Limited 2012 Silver,Toyota,Highlander Limited,2012,Foreign Used,Automatic,17700000.0
Toyota 4-Runner 2009 Black,Toyota,4-Runner,2009,Foreign Used,Automatic,16000000.0
Toyota FJ Cruiser 4x4 Automatic 2012 Red,Toyota,FJ Cruiser,2012,Foreign Used,Automatic,29000000.0
Toyota RAV4 2017 Blue,Toyota,RAV4,2017,Foreign Used,Automatic,26500000.0
Toyota Highlander Limited 3.5L 2WD 2013 Gray,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15200000.0
Toyota Camry 2012 White,Toyota,Camry,2012,Foreign Used,Automatic,15200000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (2.0L 4cyl 7A) 2016 Black,Mercedes Benz,C300 Luxury,2016,Foreign Used,Automatic,26000000.0
Acura MDX Advance Pkg SH-AWD 2019 Silver,Acura,MDX Advance,2019,Foreign Used,Automatic,23000000.0
Peugeot 206 2004 Black,Peugeot,206,2004,Local Used,Manual,3400000.0
Toyota Yaris 2007 Blue,Toyota,Yaris,2007,Local Used,Automatic,7000000.0
BMW 3 Series 2013 Black,BMW,3 Series,2013,Foreign Used,Automatic,16000000.0
Mercedes-Benz C300 2014 Gray,Mercedes Benz,C300,2014,Local Used,Automatic,10000000.0
Lexus RX 350 AWD 2012 Black,Lexus,RX 350,2012,Foreign Used,Automatic,19000000.0
Acura MDX 2010 Black,Acura,MDX,2010,Foreign Used,Automatic,8850000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 Red,Toyota,Camry SE,2014,Foreign Used,Automatic,14500000.0
Toyota Sienna Limited AWD 7-Passenger 2013 Gray,Toyota,Sienna Limited,2013,Foreign Used,Automatic,19500000.0
Mazda CX-9 Sport 4dr SUV AWD (3.7L 6cyl 6A) 2015 Black,Mazda,CX-9 Sport,2015,Foreign Used,Automatic,17500000.0
Toyota Camry 2013 Red,Toyota,Camry,2013,Foreign Used,Automatic,15600000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2010 Black,Acura,MDX SUV,2010,Foreign Used,Automatic,12000000.0
Toyota Venza 2011 Red,Toyota,Venza,2011,Foreign Used,Automatic,12500000.0
Toyota Camry 2009 Green,Toyota,Camry,2009,Local Used,Automatic,7800000.0
Mercedes-Benz E350 2013 White,Mercedes Benz,E350,2013,Foreign Used,Automatic,18000000.0
BMW 3 Series 2013 Black,BMW,3 Series,2013,Local Used,Automatic,10500000.0
Honda Crosstour 2010 White,Honda,Crosstour,2010,Local Used,Automatic,7700000.0
Honda Accord 2020 Black,Honda,Accord,2020,Foreign Used,Automatic,22500000.0
Lexus GS 350 2008 Silver,Lexus,GS 350,2008,Foreign Used,Automatic,6200000.0
Jetour Dashing 2024 Black,Jetour,Dashing,2024,Foreign Used,Automatic,35000000.0
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008,Local Used,Automatic,5000000.0
Toyota Highlander 2006,Toyota,Highlander,2006,Local Used,Automatic,6000000.0
Mercedes-Benz M Class 2015 White,Mercedes Benz,M Class,2015,Foreign Used,Automatic,22000000.0
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,Foreign Used,Automatic,10800000.0
Acura MDX 2016 Maroon,Acura,MDX,2016,Foreign Used,Automatic,15300000.0
Mercedes-Benz M Class ML 350 4Matic 2010 Brown,Mercedes Benz,M Class,2010,Local Used,Automatic,8700000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX SUV,2013,Foreign Used,Automatic,11500000.0
Lexus ES 350 FWD 2015 White,Lexus,ES 350,2015,Foreign Used,Automatic,18500000.0
Toyota RAV4 2.5 Limited 4x4 2012 Black,Toyota,RAV4 2,2012,Foreign Used,Automatic,22500000.0
Honda Accord 2014 White,Honda,Accord,2014,Foreign Used,Automatic,13800000.0
Toyota Highlander Limited 3.5l 4WD 2013 Blue,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15700000.0
Toyota Camry 2008 Silver,Toyota,Camry,2008,Foreign Used,Automatic,10800000.0
Toyota Highlander Limited Platinum V6 4x4 (3.5L 6cyl 6A) 2016 Red,Toyota,Highlander Limited,2016,Foreign Used,Automatic,26500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Technology,2013,Foreign Used,Automatic,10500000.0
Volkswagen Passat 2019 Black,Volkswagen,Passat,2019,Foreign Used,Automatic,22000000.0
BMW 328i 2013 White,BMW,328i,2013,Foreign Used,Automatic,13800000.0
Toyota Corolla 2016 White,Toyota,Corolla,2016,Foreign Used,Automatic,13500000.0
Honda Civic 2007 Gray,Honda,Civic,2007,Local Used,Automatic,5000000.0
Honda Accord 2011 White,Honda,Accord,2011,Local Used,Automatic,6300000.0
Toyota RAV4 2014 Gray,Toyota,RAV4,2014,Local Used,Automatic,14500000.0
Toyota Camry 2012 Gray,Toyota,Camry,2012,Local Used,Automatic,10000000.0
Land Rover Range Rover Evoque 2018 White,Land,Rover Range,2018,Local Used,Automatic,13900000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Silver,Toyota,Camry SE,2011,Foreign Used,Automatic,11700000.0
Toyota RAV4 Limited V6 2008 Blue,Toyota,RAV4 Limited,2008,Foreign Used,Automatic,13000000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 Black,Acura,MDX SUV,2008,Foreign Used,Automatic,9600000.0
Toyota Camry SE FWD 2020 Black,Toyota,Camry SE,2020,Foreign Used,Automatic,31000000.0
Lexus GX 460 Premium 2013 Silver,Lexus,GX 460,2013,Foreign Used,Automatic,28500000.0
Lexus IS 350 2010 Black,Lexus,IS 350,2010,Foreign Used,Automatic,12500000.0
Hyundai Elantra GT 2013 White,Hyundai,Elantra GT,2013,Foreign Used,Automatic,9800000.0
Peugeot 307 2007 Silver,Peugeot,307,2007,Foreign Used,Automatic,6500000.0
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Silver,Toyota,RAV4 Limited,2015,Foreign Used,Automatic,21500000.0
Acura MDX 2012 Brown,Acura,MDX,2012,Foreign Used,Automatic,10300000.0
Mercedes-Benz C43 4Matic Sedan AWD (3.0L V6 9AM) 2017 White,Mercedes Benz,C43 4Matic,2017,Local Used,Automatic,23000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2010 Silver,Acura,MDX Technology,2010,Foreign Used,Automatic,11000000.0
Toyota Previa Automatic 2005 Gray,Toyota,Previa Automatic,2005,Foreign Used,Automatic,14500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Black,Acura,MDX Technology,2013,Foreign Used,Automatic,10700000.0
Mazda CX-9 Grand Touring 4dr SUV AWD (3.7L 6cyl 6A) 2015 Red,Mazda,CX-9 Grand,2015,Foreign Used,Automatic,18000000.0
Acura MDX w/Technology & Ent. Pkgs SH-AWD 2017 Silver,Acura,MDX w,2017,Foreign Used,Automatic,15500000.0
Acura MDX Technology Package AWD (3.7 6cyl 5A) 2008 Red,Acura,MDX Technology,2008,Foreign Used,Automatic,9500000.0
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Silver,Toyota,Corolla LE,2013,Foreign Used,Automatic,13500000.0
Honda Civic 2019 Black,Honda,Civic,2019,Foreign Used,Automatic,14500000.0
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2017 White,Honda,Accord Sport,2017,Local Used,Automatic,11800000.0
Chevrolet Spark 2016 White,Chevrolet,Spark,2016,Foreign Used,Automatic,10800000.0
Hyundai Tucson 2016 Maroon,Hyundai,Tucson,2016,Foreign Used,Automatic,18500000.0
Chevrolet Sonic LT 2013 Red,Chevrolet,Sonic LT,2013,Foreign Used,Automatic,9300000.0
Hyundai Veloster Automatic 2012 Gray,Hyundai,Veloster Automatic,2012,Local Used,Automatic,6700000.0
Toyota Camry XSE 4dr Sedan (3.5L 6cyl 6A) 2017 Black,Toyota,Camry XSE,2017,Foreign Used,Automatic,17000000.0
Toyota Corolla 2013 Silver,Toyota,Corolla,2013,Foreign Used,Automatic,12500000.0
Lexus RX 350 AWD 2015 Gold,Lexus,RX 350,2015,Foreign Used,Automatic,23000000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 Gold,Acura,MDX SUV,2008,Local Used,Automatic,8300000.0
Acura MDX 2015 Gray,Acura,MDX,2015,Foreign Used,Automatic,16500000.0
Honda Accord EX 2dr Coupe (2.4L 4cyl CVT) 2015 Gray,Honda,Accord EX,2015,Foreign Used,Automatic,16300000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2017 Maroon,Toyota,Camry XLE,2017,Foreign Used,Automatic,17000000.0
Toyota Yaris 2007 Red,Toyota,Yaris,2007,Foreign Used,Automatic,8800000.0
Pontiac Vibe Automatic 2003 Red,Pontiac,Vibe Automatic,2003,Foreign Used,Automatic,5600000.0
Pontiac Vibe 2006 Red,Pontiac,Vibe,2006,Local Used,Automatic,6500000.0
Honda Civic 2007 Maroon,Honda,Civic,2007,Local Used,Automatic,5800000.0
Honda Accord Touring V6 2dr Coupe FWD (3.5L 6cyl 6A) 2017 White,Honda,Accord Touring,2017,Foreign Used,Automatic,15800000.0
Toyota Corolla 2017 Red,Toyota,Corolla,2017,Local Used,Automatic,9900000.0
BMW 328i 2010 Silver,BMW,328i,2010,Local Used,Automatic,6800000.0
Honda HR-V 2017 Gray,Honda,HR-V,2017,Foreign Used,Automatic,16900000.0
Land Rover Range Rover Evoque 2020 Silver,Land,Rover Range,2020,Local Used,Automatic,10000000.0
Toyota Corolla 2020 Gray,Toyota,Corolla,2020,Foreign Used,Automatic,23500000.0
Pontiac Vibe 2007 Black,Pontiac,Vibe,2007,Local Used,Automatic,6700000.0
Honda Civic 2007 Blue,Honda,Civic,2007,Local Used,Automatic,5700000.0
Toyota Highlander Limited V6 2005 Gold,Toyota,Highlander Limited,2005,Local Used,Automatic,6200000.0
Ford Edge 2017 Black,Ford,Edge,2017,Foreign Used,Automatic,13000000.0
Toyota Highlander 2013 Gray,Toyota,Highlander,2013,Foreign Used,Automatic,16500000.0
Acura MDX 2015 Silver,Acura,MDX,2015,Foreign Used,Automatic,14200000.0
Toyota RAV4 2015 Silver,Toyota,RAV4,2015,Foreign Used,Automatic,19000000.0
Lexus RX 350 F Sport AWD 2015 Burgundy,Lexus,RX 350,2015,Foreign Used,Automatic,27500000.0
Honda Pilot EX-L 4x4 (3.5L 6cyl 5A) 2004 Gray,Honda,Pilot EX-L,2004,Local Used,Automatic,4500000.0
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander Limited,2016,Foreign Used,Automatic,26500000.0
Honda Accord 2017 Silver,Honda,Accord,2017,Foreign Used,Automatic,24500000.0
BMW 328i 2007 Black,BMW,328i,2007,Local Used,Automatic,6400000.0
Honda CR-V 2008 Blue,Honda,CR-V,2008,Local Used,Automatic,5850000.0
Honda Accord 2007 Blue,Honda,Accord,2007,Local Used,Automatic,4500000.0
Mercedes-Benz C300 2013 Black,Mercedes Benz,C300,2013,Foreign Used,Automatic,16500000.0
Honda Civic EX-L 2dr Coupe (1.8L 4cyl CVT) 2014 Silver,Honda,Civic EX-L,2014,Foreign Used,Automatic,10800000.0
Honda Accord 2014 Gray,Honda,Accord,2014,Local Used,Automatic,10500000.0
Mercedes-Benz E350 2015 White,Mercedes Benz,E350,2015,Foreign Used,Automatic,17900000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Gray,Toyota,Camry XLE,2014,Foreign Used,Automatic,14800000.0
Toyota Avalon 2017 Black,Toyota,Avalon,2017,Foreign Used,Automatic,22000000.0
Toyota Camry 2009 Red,Toyota,Camry,2009,Foreign Used,Automatic,9500000.0
Lexus ES 350 FWD 2015 Gray,Lexus,ES 350,2015,Foreign Used,Automatic,18300000.0
Toyota Highlander Limited 3.5l 4WD 2013 Gray,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15000000.0
Mercedes-Benz C350 C 350 4MATIC AWD 2014 Silver,Mercedes Benz,C350 C,2014,Foreign Used,Automatic,16500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Technology,2013,Foreign Used,Automatic,10500000.0
Toyota Sienna Limited AWD 7-Passenger 2013 Gray,Toyota,Sienna Limited,2013,Foreign Used,Automatic,18900000.0
Honda CR-V EX 4dr SUV (2.4L 4cyl 5A) 2012 Blue,Honda,CR-V EX,2012,Foreign Used,Automatic,12000000.0
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2018 Gray,Acura,MDX w,2018,Foreign Used,Automatic,23500000.0
Toyota Highlander 3.5L 4WD 2013 Black,Toyota,Highlander 3,2013,Foreign Used,Automatic,16000000.0
Toyota Corolla 2017 White,Toyota,Corolla,2017,Local Used,Automatic,10800000.0
Honda Accord 2017 Black,Honda,Accord,2017,Foreign Used,Automatic,17500000.0
BMW 328i 2013 Black,BMW,328i,2013,Local Used,Automatic,11500000.0
Toyota Corolla 2015 Black,Toyota,Corolla,2015,Foreign Used,Automatic,12500000.0
Mercedes-Benz C300 2013 Black,Mercedes Benz,C300,2013,Local Used,Automatic,14500000.0
Acura MDX 2015 Black,Acura,MDX,2015,Foreign Used,Automatic,14200000.0
Acura MDX 2012 Gray,Acura,MDX,2012,Foreign Used,Automatic,11500000.0
Toyota Venza 2011 Brown,Toyota,Venza,2011,Foreign Used,Automatic,16700000.0
Toyota Avalon Limited FWD Sedan (3.5L V6 8A) 2019 Gray,Toyota,Avalon Limited,2019,Foreign Used,Automatic,30000000.0
Toyota RAV4 2015 Red,Toyota,RAV4,2015,Foreign Used,Automatic,22000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Technology,2013,Foreign Used,Automatic,10800000.0
Toyota Camry 2014 Gray,Toyota,Camry,2014,Foreign Used,Automatic,14500000.0
Honda Accord Crosstour EX-L AWD 2013 White,Honda,Accord Crosstour,2013,Foreign Used,Automatic,14000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 Black,Mercedes Benz,GLK-Class 350,2011,Foreign Used,Automatic,13800000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15800000.0
Toyota Highlander Limited 3.5l 4WD 2013 Gray,Toyota,Highlander Limited,2013,Foreign Used,Automatic,15500000.0
Chevrolet Sonic 2013 Red,Chevrolet,Sonic,2013,Foreign Used,Automatic,9000000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Local Used,Automatic,9500000.0
Peugeot 307 2007 Silver,Peugeot,307,2007,Local Used,Automatic,4800000.0
BMW 3 Series 2005 Gray,BMW,3 Series,2005,Local Used,Automatic,6800000.0
Pontiac Vibe 2010 Silver,Pontiac,Vibe,2010,Foreign Used,Automatic,10500000.0
Honda Accord 2008 White,Honda,Accord,2008,Local Used,Automatic,5800000.0
Toyota Camry 2011 Gray,Toyota,Camry,2011,Foreign Used,Automatic,10800000.0
Acura MDX 2014 Blue,Acura,MDX,2014,Foreign Used,Automatic,14000000.0
Toyota Camry 2011 Black,Toyota,Camry,2011,Foreign Used,Automatic,11700000.0
Acura MDX 2015 Green,Acura,MDX,2015,Foreign Used,Automatic,14300000.0
Lexus RX 2011 Black,Lexus,RX,2011,Foreign Used,Automatic,24046875.0
Acura MDX 2016 Silver,Acura,MDX,2016,Foreign Used,Automatic,14500000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Technology,2013,Foreign Used,Automatic,10500000.0
Toyota Matrix 2012 Blue,Toyota,Matrix,2012,Foreign Used,Automatic,13000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2011 Black,Acura,MDX Technology,2011,Foreign Used,Automatic,10500000.0
Toyota Highlander Limited 2012 Black,Toyota,Highlander Limited,2012,Foreign Used,Automatic,16500000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 Gray,Acura,MDX Advance,2013,Foreign Used,Automatic,9800000.0
Mercedes-Benz C300 2012 Black,Mercedes Benz,C300,2012,Local Used,Automatic,9500000.0
Toyota Venza 2010 White,Toyota,Venza,2010,Local Used,Automatic,10800000.0
BMW 328i 2013 Brown,BMW,328i,2013,Local Used,Automatic,11500000.0
Mercedes-Benz E350 2011 Black,Mercedes Benz,E350,2011,Local Used,Automatic,9800000.0
Honda CR-V Touring AWD 2019 Gray,Honda,CR-V Touring,2019,Foreign Used,Automatic,23000000.0
Toyota Camry 2016 Silver,Toyota,Camry,2016,Foreign Used,Automatic,14300000.0
